,M/D,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
twitch,04-19,0,0.0,0,0.0,0,0,0.0,0.0,34,20.0,66.0,54.0,60,49.0,14.0,50.0
twitch,04-20,0,0.0,0,0.0,0,0,0.0,0.0,0,38.0,45.0,31.0,50,39.0,28.0,48.0
twitch,04-21,0,0.0,0,0.0,0,0,0.0,0.0,20,45.0,39.0,32.0,44,46.0,16.0,84.0
twitch,04-22,0,0.0,0,0.0,0,0,0.0,0.0,19,27.0,62.0,48.0,47,100.0,15.0,49.0
twitch,04-23,0,0.0,0,0.0,0,0,0.0,100.0,16,20.0,44.0,28.0,68,61.0,17.0,40.0
twitch,04-24,0,0.0,0,0.0,0,0,0.0,0.0,16,25.0,34.0,33.0,46,59.0,23.0,37.0
twitch,04-25,0,0.0,0,0.0,0,0,0.0,0.0,33,33.0,50.0,65.0,38,56.0,18.0,42.0
twitch,04-26,0,0.0,0,0.0,0,0,0.0,0.0,17,25.0,77.0,55.0,40,61.0,15.0,59.0
twitch,04-27,0,0.0,0,0.0,0,0,0.0,0.0,0,30.0,49.0,35.0,54,33.0,20.0,92.0
twitch,04-28,0,0.0,0,0.0,0,0,0.0,0.0,59,31.0,43.0,31.0,36,58.0,38.0,74.0
twitch,04-29,0,0.0,0,0.0,0,0,0.0,0.0,0,25.0,55.0,44.0,47,54.0,20.0,33.0
twitch,04-30,0,0.0,0,0.0,0,0,100.0,0.0,0,20.0,44.0,50.0,64,55.0,22.0,39.0
twitch,05-01,0,0.0,0,0.0,0,0,0.0,0.0,0,21.0,34.0,30.0,40,51.0,30.0,51.0
twitch,05-02,0,0.0,0,0.0,0,0,0.0,0.0,33,13.0,45.0,67.0,41,38.0,15.0,40.0
twitch,05-03,0,0.0,0,0.0,0,0,0.0,0.0,16,23.0,65.0,44.0,43,37.0,25.0,53.0
twitch,05-04,0,0.0,0,0.0,0,0,0.0,0.0,51,28.0,61.0,27.0,57,50.0,22.0,45.0
twitch,05-05,0,0.0,0,0.0,0,0,0.0,0.0,80,22.0,23.0,33.0,80,48.0,28.0,42.0
twitch,05-06,0,0.0,0,100.0,0,0,0.0,0.0,0,29.0,32.0,41.0,66,70.0,25.0,39.0
twitch,05-07,0,0.0,0,0.0,0,0,0.0,0.0,65,20.0,39.0,55.0,80,62.0,23.0,36.0
twitch,05-08,0,0.0,0,0.0,0,0,0.0,0.0,0,22.0,70.0,62.0,82,45.0,16.0,55.0
twitch,05-09,0,0.0,0,0.0,0,0,0.0,0.0,0,15.0,54.0,66.0,58,45.0,29.0,23.0
twitch,05-10,0,0.0,0,0.0,0,0,0.0,0.0,16,15.0,71.0,68.0,46,55.0,20.0,59.0
twitch,05-11,0,0.0,0,0.0,0,0,0.0,0.0,67,22.0,55.0,51.0,65,58.0,29.0,38.0
twitch,05-12,0,0.0,0,0.0,0,0,0.0,0.0,20,27.0,32.0,36.0,40,73.0,34.0,82.0
twitch,05-13,0,0.0,0,0.0,0,0,0.0,0.0,19,19.0,41.0,53.0,66,86.0,38.0,59.0
twitch,05-14,0,0.0,0,0.0,0,0,0.0,0.0,16,30.0,32.0,49.0,79,77.0,20.0,46.0
twitch,05-15,0,0.0,0,0.0,0,0,0.0,0.0,48,15.0,39.0,42.0,68,37.0,20.0,36.0
twitch,05-16,0,0.0,0,0.0,0,0,0.0,0.0,33,12.0,46.0,47.0,49,68.0,25.0,49.0
twitch,05-17,0,0.0,0,0.0,0,0,0.0,0.0,16,45.0,41.0,52.0,59,35.0,20.0,78.0
twitch,05-18,0,0.0,0,0.0,0,0,0.0,0.0,100,32.0,58.0,40.0,48,40.0,22.0,49.0
twitch,05-19,0,0.0,0,0.0,0,0,0.0,0.0,19,41.0,38.0,40.0,42,49.0,29.0,51.0
twitch,05-20,0,0.0,0,0.0,0,0,0.0,0.0,57,19.0,43.0,28.0,60,57.0,30.0,54.0
twitch,05-21,0,0.0,0,0.0,0,0,0.0,0.0,49,19.0,49.0,46.0,70,46.0,24.0,58.0
twitch,05-22,0,0.0,0,0.0,0,0,0.0,0.0,32,33.0,32.0,67.0,47,28.0,11.0,42.0
twitch,05-23,0,0.0,0,0.0,0,0,0.0,0.0,16,36.0,39.0,64.0,42,39.0,21.0,51.0
twitch,05-24,0,0.0,0,0.0,0,0,0.0,0.0,33,44.0,64.0,57.0,56,36.0,23.0,66.0
twitch,05-25,0,0.0,0,0.0,0,0,0.0,0.0,16,38.0,61.0,42.0,36,39.0,32.0,66.0
twitch,05-26,0,0.0,0,0.0,0,0,0.0,0.0,39,46.0,43.0,34.0,29,48.0,23.0,70.0
twitch,05-27,0,0.0,0,0.0,0,0,0.0,0.0,94,26.0,32.0,45.0,38,59.0,29.0,45.0
twitch,05-28,0,0.0,0,0.0,0,0,0.0,0.0,15,19.0,37.0,38.0,76,53.0,18.0,41.0
twitch,05-29,0,0.0,0,0.0,0,0,0.0,0.0,0,22.0,35.0,55.0,50,48.0,28.0,69.0
twitch,05-30,0,0.0,0,0.0,0,0,0.0,0.0,32,19.0,35.0,62.0,43,63.0,23.0,60.0
twitch,05-31,0,0.0,0,0.0,0,0,0.0,0.0,16,25.0,68.0,48.0,51,39.0,20.0,76.0
twitch,06-01,0,0.0,0,0.0,0,0,0.0,0.0,33,61.0,59.0,28.0,44,43.0,19.0,50.0
twitch,06-02,0,0.0,0,0.0,0,0,0.0,0.0,96,48.0,56.0,46.0,37,47.0,26.0,64.0
twitch,06-03,0,0.0,0,0.0,0,0,0.0,0.0,37,21.0,44.0,40.0,23,64.0,27.0,55.0
twitch,06-04,0,0.0,0,0.0,0,0,0.0,0.0,16,26.0,45.0,48.0,65,56.0,13.0,46.0
twitch,06-05,0,0.0,0,0.0,0,0,0.0,0.0,0,19.0,42.0,47.0,60,37.0,26.0,41.0
twitch,06-06,0,0.0,0,0.0,0,0,0.0,0.0,32,20.0,31.0,39.0,45,60.0,21.0,59.0
twitch,06-07,0,0.0,0,0.0,0,0,0.0,0.0,16,22.0,61.0,53.0,44,38.0,17.0,90.0
twitch,06-08,0,0.0,0,0.0,0,0,0.0,0.0,82,30.0,45.0,30.0,53,34.0,25.0,74.0
twitch,06-09,0,0.0,0,0.0,0,0,0.0,0.0,19,40.0,44.0,51.0,64,51.0,17.0,87.0
twitch,06-10,0,0.0,0,0.0,0,0,0.0,0.0,37,33.0,45.0,46.0,41,48.0,30.0,21.0
twitch,06-11,0,0.0,0,0.0,0,0,0.0,0.0,45,31.0,47.0,40.0,78,56.0,21.0,34.0
twitch,06-12,0,0.0,0,0.0,0,0,0.0,0.0,15,23.0,45.0,56.0,55,36.0,21.0,64.0
twitch,06-13,0,0.0,0,0.0,0,0,0.0,0.0,0,30.0,51.0,69.0,57,37.0,27.0,46.0
twitch,06-14,0,0.0,0,0.0,0,0,0.0,0.0,0,27.0,76.0,45.0,51,47.0,19.0,34.0
twitch,06-15,0,0.0,0,0.0,0,0,0.0,0.0,48,50.0,56.0,43.0,50,44.0,26.0,54.0
twitch,06-16,0,0.0,0,0.0,0,0,0.0,0.0,18,45.0,47.0,24.0,36,44.0,29.0,53.0
twitch,06-17,0,0.0,0,0.0,0,0,0.0,0.0,93,37.0,44.0,49.0,42,51.0,29.0,37.0
twitch,06-18,0,0.0,0,0.0,0,0,0.0,0.0,15,14.0,33.0,44.0,70,55.0,16.0,56.0
twitch,06-19,0,0.0,0,0.0,0,0,0.0,0.0,29,30.0,27.0,53.0,45,39.0,20.0,66.0
twitch,06-20,0,0.0,0,0.0,0,0,0.0,0.0,43,49.0,45.0,68.0,29,27.0,17.0,50.0
twitch,06-21,0,0.0,0,0.0,0,0,0.0,0.0,92,28.0,50.0,58.0,59,38.0,23.0,44.0
twitch,06-22,0,0.0,0,0.0,0,0,0.0,0.0,97,100.0,60.0,37.0,66,32.0,19.0,67.0
twitch,06-23,0,0.0,0,0.0,0,0,0.0,0.0,76,66.0,34.0,37.0,49,36.0,16.0,51.0
twitch,06-24,0,0.0,0,0.0,0,0,91.0,0.0,38,23.0,43.0,50.0,68,46.0,27.0,37.0
twitch,06-25,0,0.0,0,0.0,0,0,0.0,0.0,16,38.0,57.0,57.0,74,53.0,25.0,41.0
twitch,06-26,0,0.0,0,0.0,0,0,0.0,0.0,16,26.0,43.0,46.0,55,29.0,21.0,50.0
twitch,06-27,0,0.0,0,0.0,0,0,0.0,0.0,32,31.0,54.0,44.0,46,27.0,20.0,42.0
twitch,06-28,0,0.0,0,0.0,0,0,0.0,0.0,16,33.0,70.0,60.0,51,37.0,23.0,57.0
twitch,06-29,0,0.0,0,0.0,0,0,0.0,0.0,49,38.0,54.0,45.0,69,38.0,19.0,50.0
twitch,06-30,0,0.0,0,0.0,0,0,0.0,0.0,77,35.0,52.0,64.0,52,43.0,19.0,41.0
twitch,07-01,0,0.0,0,0.0,0,0,0.0,0.0,0,42.0,52.0,31.0,45,66.0,61.0,31.0
twitch,07-02,0,0.0,0,0.0,0,0,0.0,0.0,7,38.0,47.0,34.0,74,52.0,51.0,54.0
twitch,07-03,0,0.0,0,0.0,0,0,0.0,47.0,11,55.0,50.0,53.0,47,42.0,64.0,84.0
twitch,07-04,0,0.0,0,0.0,0,0,0.0,0.0,7,62.0,59.0,46.0,33,42.0,65.0,59.0
twitch,07-05,0,0.0,0,0.0,0,0,0.0,0.0,0,34.0,54.0,44.0,53,52.0,44.0,39.0
twitch,07-06,0,0.0,0,0.0,0,0,0.0,0.0,11,55.0,44.0,35.0,39,67.0,36.0,56.0
twitch,07-07,0,0.0,0,0.0,0,0,0.0,0.0,4,65.0,37.0,36.0,50,71.0,52.0,46.0
twitch,07-08,0,0.0,0,0.0,0,0,0.0,0.0,9,30.0,43.0,40.0,45,100.0,62.0,25.0
twitch,07-09,0,0.0,0,0.0,0,0,0.0,47.0,14,33.0,40.0,49.0,53,79.0,38.0,69.0
twitch,07-10,0,0.0,0,0.0,0,0,0.0,0.0,0,61.0,53.0,69.0,36,51.0,70.0,57.0
twitch,07-11,0,0.0,0,0.0,0,0,0.0,0.0,7,43.0,57.0,63.0,46,48.0,49.0,48.0
twitch,07-12,0,0.0,0,0.0,0,0,0.0,0.0,0,71.0,44.0,54.0,42,42.0,42.0,45.0
twitch,07-13,0,0.0,0,0.0,0,0,0.0,0.0,18,49.0,54.0,55.0,37,35.0,62.0,78.0
twitch,07-14,0,0.0,0,0.0,0,0,0.0,0.0,13,63.0,39.0,64.0,32,50.0,71.0,70.0
twitch,07-15,0,0.0,0,0.0,0,0,0.0,0.0,4,40.0,33.0,61.0,45,66.0,28.0,38.0
twitch,07-16,0,0.0,0,0.0,0,0,0.0,0.0,14,30.0,48.0,52.0,52,49.0,40.0,47.0
twitch,07-17,0,0.0,0,0.0,0,0,0.0,0.0,7,31.0,56.0,42.0,44,45.0,70.0,60.0
twitch,07-18,0,0.0,0,0.0,0,0,0.0,0.0,10,46.0,56.0,100.0,50,39.0,82.0,68.0
twitch,07-19,0,0.0,0,0.0,0,0,0.0,0.0,4,50.0,65.0,61.0,51,35.0,55.0,56.0
twitch,07-20,0,0.0,0,0.0,0,0,0.0,0.0,14,84.0,51.0,46.0,38,51.0,76.0,74.0
twitch,07-21,0,0.0,0,0.0,0,0,0.0,0.0,13,32.0,54.0,45.0,41,37.0,85.0,51.0
twitch,07-22,0,0.0,0,0.0,0,0,0.0,0.0,13,49.0,43.0,49.0,40,43.0,62.0,40.0
twitch,07-23,0,0.0,0,0.0,0,0,0.0,0.0,7,71.0,58.0,50.0,51,43.0,30.0,46.0
twitch,07-24,0,0.0,0,0.0,0,0,0.0,0.0,21,55.0,47.0,49.0,52,51.0,67.0,37.0
twitch,07-25,0,0.0,0,0.0,0,0,0.0,0.0,7,40.0,58.0,63.0,36,42.0,63.0,66.0
twitch,07-26,0,0.0,0,0.0,0,0,0.0,0.0,3,46.0,69.0,69.0,47,51.0,59.0,85.0
twitch,07-27,0,0.0,0,0.0,0,0,0.0,0.0,0,47.0,54.0,37.0,32,40.0,56.0,70.0
twitch,07-28,0,0.0,0,0.0,0,0,0.0,0.0,9,57.0,42.0,41.0,42,43.0,69.0,70.0
twitch,07-29,0,0.0,0,0.0,0,0,0.0,0.0,9,24.0,49.0,40.0,33,73.0,59.0,58.0
twitch,07-30,0,0.0,0,0.0,0,0,0.0,45.0,7,44.0,35.0,41.0,60,49.0,35.0,43.0
twitch,07-31,0,0.0,0,0.0,0,0,0.0,0.0,7,60.0,45.0,45.0,56,61.0,44.0,66.0
twitch,08-01,0,0.0,0,0.0,0,0,0.0,33.0,6,28.0,70.0,58.0,33,32.0,72.0,46.0
twitch,08-02,0,0.0,0,0.0,0,0,0.0,0.0,17,61.0,33.0,67.0,33,60.0,52.0,50.0
twitch,08-03,0,0.0,0,0.0,0,0,0.0,0.0,21,67.0,74.0,40.0,42,48.0,40.0,56.0
twitch,08-04,0,0.0,0,0.0,0,0,0.0,0.0,0,42.0,48.0,41.0,60,43.0,66.0,46.0
twitch,08-05,0,0.0,0,0.0,0,0,0.0,0.0,13,29.0,49.0,54.0,45,61.0,57.0,54.0
twitch,08-06,0,0.0,0,0.0,0,0,0.0,0.0,3,56.0,51.0,39.0,54,46.0,44.0,51.0
twitch,08-07,0,0.0,0,0.0,0,0,0.0,0.0,10,56.0,89.0,54.0,41,34.0,62.0,18.0
twitch,08-08,0,0.0,0,0.0,0,0,0.0,0.0,14,57.0,45.0,71.0,34,48.0,50.0,45.0
twitch,08-09,0,0.0,0,0.0,0,0,0.0,0.0,3,46.0,61.0,40.0,39,44.0,48.0,39.0
twitch,08-10,0,0.0,0,0.0,0,0,0.0,0.0,4,67.0,61.0,46.0,28,49.0,56.0,52.0
twitch,08-11,0,0.0,0,0.0,0,0,0.0,0.0,25,43.0,42.0,39.0,32,33.0,94.0,45.0
twitch,08-12,0,0.0,0,0.0,0,0,0.0,34.0,8,24.0,37.0,41.0,29,70.0,69.0,66.0
twitch,08-13,0,0.0,0,0.0,0,0,0.0,0.0,7,35.0,62.0,57.0,51,41.0,49.0,48.0
twitch,08-14,0,0.0,0,0.0,0,0,0.0,0.0,7,48.0,34.0,74.0,42,28.0,65.0,54.0
twitch,08-15,0,0.0,0,0.0,0,0,0.0,0.0,3,48.0,53.0,64.0,38,41.0,65.0,77.0
twitch,08-16,0,0.0,0,0.0,0,0,0.0,0.0,16,43.0,62.0,77.0,44,34.0,55.0,58.0
twitch,08-17,0,0.0,0,0.0,0,0,0.0,0.0,3,46.0,45.0,61.0,54,35.0,56.0,86.0
twitch,08-18,0,0.0,0,0.0,0,0,0.0,0.0,12,43.0,66.0,78.0,49,73.0,100.0,38.0
twitch,08-19,0,0.0,0,0.0,0,0,0.0,0.0,24,44.0,61.0,51.0,52,31.0,53.0,50.0
twitch,08-20,0,0.0,0,0.0,0,0,0.0,0.0,10,53.0,48.0,51.0,48,51.0,77.0,54.0
twitch,08-21,0,0.0,0,0.0,0,0,0.0,0.0,0,51.0,53.0,73.0,71,49.0,59.0,51.0
twitch,08-22,0,0.0,0,0.0,0,0,0.0,31.0,10,49.0,39.0,51.0,39,37.0,65.0,50.0
twitch,08-23,0,0.0,0,0.0,0,0,0.0,0.0,13,54.0,96.0,49.0,48,60.0,64.0,82.0
twitch,08-24,0,0.0,0,0.0,0,0,0.0,0.0,17,46.0,60.0,51.0,34,38.0,54.0,76.0
twitch,08-25,0,0.0,0,0.0,0,0,0.0,0.0,16,41.0,67.0,53.0,48,39.0,81.0,74.0
twitch,08-26,0,0.0,0,0.0,0,0,0.0,0.0,8,45.0,64.0,48.0,41,51.0,86.0,63.0
twitch,08-27,0,0.0,0,0.0,0,0,0.0,0.0,9,50.0,69.0,57.0,42,80.0,60.0,72.0
twitch,08-28,0,0.0,0,0.0,0,0,0.0,0.0,23,75.0,64.0,49.0,32,43.0,52.0,76.0
twitch,08-29,0,0.0,0,0.0,0,0,0.0,0.0,10,82.0,73.0,64.0,33,29.0,76.0,42.0
twitch,08-30,0,0.0,0,0.0,0,0,0.0,0.0,17,65.0,97.0,39.0,37,37.0,45.0,62.0
twitch,08-31,0,0.0,0,0.0,0,0,0.0,0.0,22,69.0,73.0,43.0,32,43.0,56.0,100.0
twitch,09-01,0,0.0,0,0.0,0,0,0.0,0.0,16,53.0,40.0,41.0,49,37.0,79.0,52.0
twitch,09-02,0,0.0,0,0.0,0,0,0.0,0.0,36,35.0,36.0,43.0,56,60.0,38.0,49.0
twitch,09-03,0,0.0,0,0.0,0,0,0.0,42.0,10,25.0,62.0,50.0,58,56.0,52.0,35.0
twitch,09-04,0,0.0,0,100.0,0,0,0.0,0.0,14,44.0,68.0,51.0,58,25.0,72.0,29.0
twitch,09-05,0,0.0,0,0.0,0,0,0.0,0.0,14,30.0,48.0,53.0,51,28.0,55.0,44.0
twitch,09-06,0,0.0,0,0.0,0,0,0.0,0.0,3,53.0,44.0,54.0,38,39.0,62.0,75.0
twitch,09-07,0,0.0,0,0.0,0,0,0.0,100.0,14,46.0,43.0,45.0,46,42.0,33.0,99.0
twitch,09-08,0,0.0,0,0.0,0,0,0.0,33.0,16,66.0,44.0,51.0,38,61.0,64.0,72.0
twitch,09-09,0,0.0,0,0.0,0,0,0.0,34.0,20,30.0,47.0,35.0,51,50.0,58.0,58.0
twitch,09-10,0,0.0,0,0.0,0,0,0.0,0.0,13,51.0,62.0,45.0,46,47.0,46.0,79.0
twitch,09-11,0,0.0,0,0.0,0,0,0.0,0.0,28,38.0,56.0,51.0,66,54.0,58.0,51.0
twitch,09-12,0,0.0,0,0.0,0,0,0.0,0.0,17,70.0,60.0,59.0,54,48.0,66.0,55.0
twitch,09-13,0,0.0,0,0.0,0,0,0.0,0.0,17,52.0,80.0,58.0,43,39.0,39.0,62.0
twitch,09-14,0,0.0,0,0.0,0,0,100.0,0.0,24,77.0,72.0,30.0,40,40.0,59.0,46.0
twitch,09-15,0,0.0,0,0.0,0,0,0.0,0.0,15,81.0,38.0,56.0,77,41.0,49.0,38.0
twitch,09-16,0,0.0,0,0.0,0,0,0.0,0.0,12,75.0,33.0,32.0,79,64.0,41.0,40.0
twitch,09-17,0,0.0,0,0.0,0,0,0.0,39.0,7,64.0,39.0,37.0,52,51.0,39.0,60.0
twitch,09-18,0,0.0,0,0.0,0,0,0.0,0.0,3,71.0,100.0,63.0,71,28.0,58.0,51.0
twitch,09-19,0,0.0,0,0.0,0,0,0.0,0.0,7,91.0,87.0,70.0,34,48.0,51.0,54.0
twitch,09-20,0,0.0,0,0.0,0,0,0.0,0.0,14,93.0,51.0,51.0,43,39.0,45.0,42.0
twitch,09-21,0,0.0,0,0.0,0,0,0.0,0.0,10,100.0,90.0,38.0,51,44.0,49.0,95.0
twitch,09-22,0,0.0,0,0.0,0,0,0.0,0.0,8,50.0,38.0,44.0,26,57.0,54.0,40.0
twitch,09-23,0,0.0,0,0.0,0,0,0.0,0.0,8,58.0,33.0,30.0,52,57.0,70.0,58.0
twitch,09-24,0,0.0,0,0.0,0,0,0.0,0.0,20,70.0,31.0,44.0,52,48.0,42.0,75.0
twitch,09-25,0,0.0,0,0.0,0,0,0.0,0.0,20,77.0,47.0,42.0,40,44.0,46.0,47.0
twitch,09-26,0,0.0,0,0.0,0,0,0.0,0.0,7,32.0,55.0,41.0,42,37.0,50.0,48.0
twitch,09-27,0,0.0,0,0.0,0,0,0.0,0.0,3,82.0,60.0,41.0,64,26.0,50.0,67.0
twitch,09-28,0,0.0,0,0.0,0,0,0.0,0.0,7,98.0,61.0,51.0,46,49.0,56.0,73.0
twitch,09-29,0,0.0,0,0.0,0,0,0.0,0.0,4,26.0,92.0,50.0,39,58.0,50.0,49.0
twitch,09-30,0,0.0,0,0.0,0,0,0.0,0.0,4,44.0,48.0,29.0,74,55.0,21.0,51.0
twitch,10-01,0,0.0,0,0.0,0,0,0.0,0.0,10,35.0,30.0,92.0,100,50.0,61.0,25.0
twitch,10-02,0,0.0,0,0.0,0,0,0.0,0.0,10,49.0,41.0,72.0,75,33.0,44.0,53.0
twitch,10-03,0,0.0,0,0.0,0,0,0.0,0.0,17,46.0,54.0,79.0,58,33.0,39.0,63.0
twitch,10-04,0,0.0,0,0.0,0,0,0.0,0.0,13,48.0,48.0,57.0,33,42.0,36.0,28.0
twitch,10-05,0,0.0,0,0.0,0,0,0.0,0.0,33,93.0,72.0,48.0,38,54.0,34.0,64.0
twitch,10-06,0,0.0,0,0.0,0,0,0.0,0.0,19,49.0,32.0,35.0,27,56.0,76.0,59.0
twitch,10-07,0,0.0,0,0.0,0,0,0.0,0.0,22,29.0,32.0,39.0,60,86.0,44.0,40.0
twitch,10-08,0,0.0,0,0.0,0,0,0.0,0.0,0,50.0,45.0,67.0,77,73.0,48.0,78.0
twitch,10-09,0,0.0,0,0.0,0,0,0.0,0.0,13,39.0,35.0,58.0,58,52.0,47.0,67.0
twitch,10-10,0,0.0,0,0.0,0,0,0.0,0.0,10,65.0,66.0,69.0,52,38.0,71.0,89.0
twitch,10-11,0,0.0,0,0.0,0,0,0.0,30.0,26,47.0,88.0,96.0,26,36.0,59.0,44.0
twitch,10-12,0,0.0,0,0.0,0,0,0.0,0.0,16,70.0,77.0,34.0,37,46.0,52.0,77.0
twitch,10-13,0,0.0,0,0.0,0,0,0.0,30.0,15,79.0,38.0,25.0,42,48.0,69.0,73.0
twitch,10-14,0,0.0,0,0.0,0,0,0.0,0.0,100,29.0,50.0,33.0,40,67.0,60.0,46.0
twitch,10-15,0,0.0,0,0.0,0,0,0.0,36.0,16,48.0,53.0,55.0,50,67.0,66.0,58.0
twitch,10-16,0,0.0,0,0.0,0,0,0.0,0.0,16,29.0,57.0,93.0,56,41.0,56.0,41.0
twitch,10-17,0,0.0,0,0.0,0,0,0.0,0.0,22,35.0,50.0,66.0,34,49.0,47.0,66.0
twitch,10-18,0,0.0,0,0.0,0,0,0.0,0.0,13,37.0,53.0,51.0,33,35.0,17.0,45.0
twitch,10-19,0,0.0,0,0.0,0,0,0.0,0.0,16,46.0,75.0,33.0,35,57.0,45.0,70.0
twitch,10-20,0,0.0,0,0.0,0,0,0.0,0.0,14,47.0,38.0,41.0,36,52.0,63.0,47.0
twitch,10-21,0,0.0,0,0.0,0,0,0.0,0.0,29,36.0,34.0,43.0,49,62.0,48.0,37.0
twitch,10-22,0,0.0,0,0.0,0,0,0.0,0.0,34,29.0,29.0,31.0,67,49.0,46.0,40.0
twitch,10-23,0,0.0,0,0.0,0,0,0.0,0.0,13,52.0,60.0,50.0,57,39.0,36.0,37.0
twitch,10-24,0,100.0,0,0.0,0,0,0.0,0.0,9,43.0,48.0,52.0,41,48.0,51.0,28.0
twitch,10-25,0,0.0,0,0.0,0,0,0.0,30.0,16,55.0,46.0,46.0,38,42.0,46.0,60.0
twitch,10-26,0,0.0,0,0.0,0,0,0.0,0.0,13,78.0,60.0,34.0,39,34.0,46.0,78.0
twitch,10-27,0,0.0,0,0.0,0,0,0.0,0.0,18,44.0,33.0,41.0,27,31.0,52.0,84.0
twitch,10-28,0,0.0,0,0.0,0,0,0.0,0.0,21,39.0,38.0,32.0,36,47.0,56.0,37.0
twitch,10-29,0,0.0,0,0.0,0,0,0.0,0.0,9,41.0,55.0,46.0,48,43.0,28.0,25.0
twitch,10-30,0,0.0,0,0.0,0,0,0.0,0.0,27,36.0,26.0,60.0,61,29.0,31.0,46.0
twitch,10-31,0,0.0,0,0.0,0,0,0.0,0.0,6,54.0,34.0,76.0,39,38.0,32.0,40.0
twitch,11-01,0,0.0,0,0.0,0,0,0.0,0.0,19,55.0,57.0,43.0,43,37.0,46.0,34.0
twitch,11-02,0,0.0,0,0.0,0,0,0.0,0.0,26,72.0,48.0,40.0,49,33.0,31.0,68.0
twitch,11-03,0,0.0,0,0.0,0,0,0.0,0.0,32,55.0,45.0,40.0,38,67.0,57.0,52.0
twitch,11-04,0,0.0,0,0.0,0,0,0.0,0.0,31,15.0,48.0,42.0,42,80.0,51.0,37.0
twitch,11-05,0,0.0,0,0.0,0,0,0.0,0.0,18,44.0,24.0,40.0,72,55.0,36.0,56.0
twitch,11-06,0,0.0,0,0.0,0,0,0.0,0.0,9,26.0,32.0,42.0,46,39.0,17.0,34.0
twitch,11-07,0,0.0,0,0.0,0,0,0.0,0.0,6,28.0,38.0,58.0,36,43.0,43.0,43.0
twitch,11-08,0,0.0,0,0.0,0,0,0.0,0.0,22,49.0,49.0,47.0,40,50.0,42.0,62.0
twitch,11-09,0,0.0,0,0.0,0,0,0.0,0.0,41,46.0,57.0,30.0,17,32.0,56.0,63.0
twitch,11-10,0,0.0,0,0.0,0,0,0.0,0.0,28,64.0,31.0,36.0,57,50.0,63.0,48.0
twitch,11-11,0,0.0,0,0.0,0,0,0.0,0.0,17,43.0,33.0,41.0,73,50.0,26.0,45.0
twitch,11-12,0,0.0,0,0.0,0,0,0.0,0.0,30,38.0,35.0,48.0,60,36.0,33.0,37.0
twitch,11-13,0,0.0,0,0.0,0,0,0.0,0.0,34,26.0,39.0,45.0,43,39.0,31.0,44.0
twitch,11-14,0,0.0,0,0.0,0,0,0.0,0.0,24,26.0,41.0,53.0,25,39.0,17.0,56.0
twitch,11-15,0,0.0,0,0.0,0,0,0.0,0.0,15,34.0,57.0,39.0,36,35.0,32.0,75.0
twitch,11-16,0,0.0,0,0.0,0,0,0.0,29.0,22,49.0,50.0,35.0,46,28.0,43.0,43.0
twitch,11-17,0,0.0,0,0.0,0,0,0.0,0.0,44,74.0,33.0,40.0,47,39.0,45.0,50.0
twitch,11-18,0,0.0,0,0.0,0,0,0.0,0.0,28,42.0,25.0,36.0,42,47.0,28.0,46.0
twitch,11-19,0,0.0,0,0.0,0,0,0.0,0.0,12,46.0,34.0,40.0,44,50.0,23.0,57.0
twitch,11-20,0,0.0,0,0.0,0,0,0.0,0.0,9,63.0,34.0,43.0,40,33.0,23.0,28.0
twitch,11-21,0,0.0,0,0.0,0,0,0.0,0.0,27,79.0,30.0,53.0,41,27.0,40.0,86.0
twitch,11-22,0,0.0,0,0.0,0,0,0.0,0.0,39,40.0,73.0,39.0,28,19.0,26.0,41.0
twitch,11-23,0,0.0,0,0.0,0,0,0.0,0.0,6,72.0,37.0,32.0,40,35.0,26.0,62.0
twitch,11-24,0,0.0,0,0.0,0,0,0.0,0.0,39,75.0,25.0,36.0,45,54.0,30.0,52.0
twitch,11-25,0,0.0,0,0.0,0,0,0.0,31.0,21,28.0,54.0,38.0,27,40.0,44.0,49.0
twitch,11-26,0,0.0,0,0.0,0,0,0.0,0.0,9,56.0,31.0,43.0,48,54.0,36.0,43.0
twitch,11-27,0,0.0,0,0.0,0,0,0.0,0.0,15,39.0,33.0,44.0,32,30.0,26.0,52.0
twitch,11-28,0,0.0,0,0.0,0,0,0.0,0.0,12,35.0,47.0,77.0,36,32.0,29.0,41.0
twitch,11-29,0,0.0,0,0.0,0,0,0.0,0.0,37,63.0,56.0,49.0,24,41.0,32.0,55.0
twitch,11-30,0,0.0,0,0.0,0,0,0.0,0.0,15,68.0,22.0,36.0,41,32.0,42.0,56.0
twitch,12-01,0,0.0,0,0.0,0,0,0.0,0.0,30,57.0,27.0,37.0,31,34.0,49.0,39.0
twitch,12-02,0,0.0,0,0.0,0,0,0.0,0.0,30,36.0,27.0,38.0,36,40.0,27.0,25.0
twitch,12-03,0,0.0,0,0.0,0,0,0.0,0.0,15,44.0,29.0,31.0,65,32.0,36.0,38.0
twitch,12-04,0,0.0,0,0.0,0,0,0.0,35.0,15,59.0,35.0,49.0,45,42.0,28.0,48.0
twitch,12-05,0,0.0,0,0.0,0,0,0.0,0.0,21,29.0,40.0,53.0,35,20.0,47.0,82.0
twitch,12-06,0,0.0,0,0.0,0,0,0.0,57.0,9,34.0,35.0,50.0,28,47.0,72.0,60.0
